patient,label,pct_merfish,pct_scrna,log2_ratio,is_key
C123,Myeloid-Mono-S100-VCAN,0.329501799353144,1.23647604327666,-1.87636402926992,FALSE
C123,Myeloid-Mono-VEGFA,0.555749578632492,0.850077279752705,-0.60430268984247,FALSE
C123,Myeloid-inflamm,0.608895030141063,0.566718186501803,0.101828219109061,FALSE
C123,NK-CD16,0.402386989993471,4.81710458526533,-3.54908736059846,FALSE
C123,NK-XCL1,0.0425163612068573,0.437918598660484,-3.09239770934774,FALSE
C123,Pericyte,4.67224440833928,0,8.87105643338655,FALSE
C123,Schwann,1.59891886967217,0,7.32994776924029,FALSE
C123,SmoothMuscle,1.21171629439543,0,6.93276549278016,FALSE
C123,Tcd4-CXCL13,0.68633554519641,10.1751674394642,-3.87054321831346,FALSE
C123,Tcd4-IL7R,0.359870628786613,5.9763008758372,-4.01657214501906,FALSE
C123,Tcd4-TFH,0.186768301015837,1.88047398248326,-3.26417826528097,FALSE
C123,Tcd4-Treg,1.52755212050352,8.39773312725399,-2.45108156066348,FALSE
C123,Tcd4-Treg-prolif,0.18373141807249,2.75631117980422,-3.83583360834622,FALSE
C123,Tcd8-CXCL13,0.364425953201634,4.32766615146832,-3.53416667684745,TRUE
C123,Tcd8-CXCL13-LAG3,0,4.09582689335394,-8.68152899272918,TRUE
C123,Tcd8-CXCL13-prolif,0.871585404740574,3.40030911901082,-1.95173027029004,TRUE
C123,Tcd8-GZMK,0.285466996674613,6.33693972179289,-4.42499224398102,TRUE
C123,Tcd8-HOBIT,0.496530361237226,8.21741370427615,-4.02171833796161,FALSE
C123,Tcd8-gdlike,0.165510120412409,2.78207109737249,-3.99170955090231,FALSE
C123,Tcd8-gdlike-PD1,0.300651411391348,0,4.95722470381904,FALSE
C123,Tplzf-gdlike,0.651411391347921,3.21998969603297,-2.28790976450949,FALSE
C123,Tplzf-gdlike-prolif,0.192842066902531,1.26223596084493,-2.648937485874,FALSE
C164,B,0.952583021780642,0,6.58883907188962,FALSE
C164,Bgc,0.711144928702599,0,6.17221732232695,FALSE
C164,Bgc-CD40,0.577988162217133,0,5.87771520491065,FALSE
C164,Bgc-CD40-prolif,0.670173615937841,0,6.08783113960721,FALSE
C164,Bgc-GPR183,2.33097504408074,0,7.870965744484,FALSE
C164,Endo,1.91614050233756,0,7.58956913419826,FALSE
C164,Endo-art,1.00087064039625,0,6.65945457930105,FALSE
C164,Endo-cap,1.51593857229608,0,7.25355307643763,FALSE
C164,Endo-lymph,0.984774767524382,0,6.63629800892678,FALSE
C164,Endo-prolif,3.32379774804106,0,8.38102277257867,FALSE
C164,Endo-tip,0.607253385620532,0,5.94779093942603,FALSE
C164,Endo-ven,9.45047226754267,0,9.88576839459048,FALSE
C164,Fibro-BMP,2.77800133156767,0,8.12308744002181,FALSE
C164,Fibro-CCL2,3.79204132249545,0,8.57063040178099,FALSE
C164,Fibro-CXCL14,0.00731630585084979,0,0.792131187622215,FALSE
C164,Fibro-GREM1,0.719192865138534,0,6.18822854013768,FALSE
C164,Fibro-MMP3,1.08647141885119,0,6.7767243962969,FALSE
C164,Fibro-StemNiche,10.3840328941111,0,10.0215398145008,FALSE
C164,Fibro-myo,0.940145301834198,0,6.57007625065323,FALSE
C164,ILC3,0.0504825103708635,0.86734693877551,-3.85855752995273,FALSE
C164,Mast,0.203393302653624,0,4.41544299279278,FALSE
C164,Myeloid-DC-pDC_ASDC,1.07403369890475,0.153061224489796,2.73292394681157,FALSE
C164,Myeloid-DC1,0.000731630585084979,0.204081632653061,-4.31821981978703,FALSE
C164,Myeloid-DC2,0.419955955838778,0.0510204081632653,2.81682514427627,FALSE
C164,Myeloid-DC2-C1Q,0.199003519143114,0.0510204081632653,1.7761634990129,FALSE
C164,Myeloid-DCmreg,1.11793153400985,0.408163265306122,1.43154126298573,TRUE
C164,Myeloid-Granulo,0.305089953980436,0,4.97769185250004,FALSE
