MMRstatus,population,xbin,ybin,x_mid,y_mid,n_pat,val,lo,hi,n_pat_arm
MMRd,Myeloid-ISG,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.463425033638794,0.34433369479698,0.603874282125916,8
MMRd,Myeloid-noDC-noGran,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,1.69176732277022,1.38219828611207,2.10618788100156,8
MMRd,Tcd4-CXCL13,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.151579861600996,0.0986449237423532,0.189714389377765,8
MMRd,Tcd4-Treg-comb,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.157595432154627,0.0960670659185358,0.203071156761563,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.250095375314519,0.188552822557191,0.310559140594948,8
MMRd,CD8-all,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.486343420287729,0.380462717503368,0.92390358958019,8
MMRd,Tcd8-GZMK,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,7,0.102145045965271,0.0380406972457662,0.132598734734738,8
MMRd,Tplzf-gdlike-comb,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,8,0.132814781998872,0.0999587222074524,0.177462366054256,8
MMRd,Myeloid-mregDC,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,7,0.0820344544708778,0.0568587545281044,0.175197308582894,8
MMRd,Myeloid-ISG,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.580205108873573,0.395266352152347,0.816780617334567,8
MMRd,Myeloid-noDC-noGran,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,2.61813360038574,1.64083761179172,3.00131124532664,8
MMRd,Tcd4-CXCL13,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,7,0.185824263339527,0.146926631933598,0.300569884435396,8
MMRd,Tcd4-Treg-comb,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,7,0.199362041467305,0.108364284468675,0.362767086537022,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.383340274629377,0.254310687128988,0.458194037482975,8
MMRd,CD8-all,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.700372629033834,0.459752857246852,0.992040049948375,8
MMRd,Tcd8-CXCL13-LAG3,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.144892987464766,0.0977370340222491,0.206539582987775,8
MMRd,Tcd8-HOBIT,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.12078155845922,0.066251742713331,0.220625838545297,8
MMRd,Tplzf-gdlike-comb,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,8,0.222057634210548,0.114096299508289,0.273049631654388,8
MMRd,Myeloid-mregDC,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.144488230577673,0.116691821789927,0.330856936038982,8
MMRd,Myeloid-ISG,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.823062449465643,0.687228545773119,1.02541670577536,8
MMRd,Myeloid-noDC-noGran,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,2.55219686765561,2.12477284537418,3.02613869715747,8
MMRd,Tcd4-CXCL13,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.176624713423478,0.0997676543211045,0.297271297112658,8
MMRd,Tcd4-Treg-comb,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,6,0.338598648799732,0.320481423555214,0.368094026203492,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.346127184601241,0.280150766844825,0.571723167141191,8
MMRd,CD8-all,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.860294842938745,0.571483920960868,1.07356168740456,8
MMRd,Tcd8-CXCL13-LAG3,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,8,0.184373030258724,0.127355430646897,0.241758089044006,8
MMRd,Tcd8-GZMK,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,5,0.200848024994421,0.0798084596967279,0.244366005973391,8
MMRd,Tcd8-HOBIT,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,6,0.173401130501321,0.143399867290238,0.214888966434621,8
MMRd,Tplzf-gdlike-comb,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,7,0.29011381388083,0.19240313370971,0.336103479263127,8
MMRd,Myeloid-mregDC,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,6,0.478845343054231,0.15590340220286,0.871621653014668,8
MMRd,Myeloid-ISG,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,7,1.4547160957297,1.04302097641188,1.54423186983893,8
MMRd,Myeloid-noDC-noGran,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,8,3.00010991701266,2.64295444660545,3.43969160857317,8
MMRd,Tcd4-CXCL13,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,6,0.457340860067006,0.250323163636808,0.669784905180094,8
MMRd,Tcd4-Treg-comb,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,6,0.52110656454377,0.282206015875189,0.795346628679962,8
MMRd,CD8-all,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,6,0.826913987148533,0.664547725363276,1.22807842346686,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,4,0.54515652949681,0.432843020101563,1.69290502502294,8
MMRd,Tcd8-GZMK,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,4,0.107996250934634,0.0674936632015617,0.192142947538526,8
MMRd,Tcd8-HOBIT,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,5,0.263051396195872,0.187705302674801,0.308641975308642,8
MMRd,Tplzf-gdlike-comb,"(5,10]","(4.38,5.11]",7.5,4.74116339365427,5,0.297397769516729,0.263051396195872,0.308641975308642,8
MMRd,Myeloid-ISG,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,5,1.875,1.82291666666667,2.39099859353024,8
MMRd,Myeloid-noDC-noGran,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,5,3.27868852459016,3.125,4.92264416315049,8
MMRd,Tcd4-CXCL13,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,5,0.625,0.409836065573771,1.30208333333333,8
MMRd,CD8-all,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,5,1.43229166666667,1.0752688172043,1.54711673699015,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,4,0.807346606891702,0.681114684927717,0.952410954301075,8
MMRd,Tcd8-HOBIT,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,4,0.243105992483457,0.186240607923497,0.367220464135021,8
MMRd,Myeloid-mregDC,"(5,10]","[0,0.729]",7.5,0.364704876434944,7,0.0998003992015968,0.0746612693972432,0.157121487148563,8
MMRd,Myeloid-ISG,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.407084376303713,0.225040336018002,0.614943798357871,8
MMRd,Myeloid-noDC-noGran,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,2.42344706911636,1.80254392161733,3.48795016503595,8
MMRd,Tcd8-CXCL13-comb,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.157528562606145,0.103701176298958,0.321278902574951,8
MMRd,CD8-all,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.297294781133148,0.272418268488498,0.599499724583449,8
MMRd,Tcd8-GZMK,"(5,10]","[0,0.729]",7.5,0.364704876434944,5,0.0765476987848053,0.0574712643678161,0.101317122593718,8
MMRd,Tplzf-gdlike-comb,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.157528562606145,0.0741046642347489,0.248220164211101,8
MMRd,Myeloid-ISG,"(50,55]","(1.46,2.19]",52.5,1.82352438217472,7,0.259179265658747,0.166459189101333,0.291265909098939,8
MMRd,Myeloid-noDC-noGran,"(50,55]","(1.46,2.19]",52.5,1.82352438217472,8,1.21230981454878,0.966591669116101,1.37455613720394,8
MMRd,Myeloid-mregDC,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,4,0.10181541014292,0.0817476402259378,0.140706452108206,8
MMRd,Myeloid-ISG,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,8,0.375805190230856,0.193673096043578,0.635993021434167,8
MMRd,Myeloid-noDC-noGran,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,8,1.63925584334031,1.01739880122513,1.9520141895527,8
MMRd,Myeloid-ISG,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,7,0.462962962962963,0.286183900091227,0.552247782823466,8
MMRd,Myeloid-noDC-noGran,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,8,1.49765729585007,1.13722514077197,1.81443202689662,8
MMRd,Tcd4-Treg-comb,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,4,0.159777357496586,0.12193590893678,0.198064519707986,8
MMRd,Tcd8-CXCL13-comb,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,5,0.424929178470255,0.301204819277108,0.522193211488251,8
MMRd,CD8-all,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,7,0.602409638554217,0.326431353554923,0.828732091213692,8
MMRd,Tcd8-CXCL13-LAG3,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,4,0.155635597219164,0.106763918372177,0.260230447976444,8
MMRd,Tcd8-HOBIT,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,5,0.261096605744125,0.212464589235127,0.401606425702811,8
MMRd,Tplzf-gdlike-comb,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,6,0.200251555673242,0.15141301750913,0.402167277167277,8
MMRd,Myeloid-ISG,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,6,1.01958933207458,0.670764952261806,1.57894736842105,8
MMRd,Myeloid-noDC-noGran,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,7,2.33918128654971,1.68629578338448,3.58508378569743,8
MMRd,Tcd4-Treg-comb,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,4,0.273622904189719,0.177590449504422,0.364296391202221,8
MMRd,Tcd8-CXCL13-comb,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,5,0.377002827521206,0.358744394618834,0.952380952380952,8
MMRd,CD8-all,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,5,1.34529147982063,0.659754948162111,1.58730158730159,8
MMRd,Tplzf-gdlike-comb,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,4,0.234543655390585,0.158091824702138,0.360143477960957,8
MMRd,Myeloid-noDC-noGran,"(50,55]","(4.38,5.11]",52.5,4.74116339365427,4,2.45833333333333,1.82402791625125,4.6875,8
MMRd,Tcd8-CXCL13-comb,"(50,55]","(4.38,5.11]",52.5,4.74116339365427,4,3.08018867924528,0.499626121635095,5.91194968553459,8
MMRd,CD8-all,"(50,55]","(4.38,5.11]",52.5,4.74116339365427,4,3.47824451174778,1.22208374875374,5.91194968553459,8
MMRd,Myeloid-mregDC,"(50,55]","[0,0.729]",52.5,0.364704876434944,6,0.0804839534674469,0.0558497842906831,0.216924661598384,8
MMRd,Myeloid-ISG,"(50,55]","[0,0.729]",52.5,0.364704876434944,7,0.280504908835905,0.114821504155132,0.384195801232516,8
MMRd,Myeloid-noDC-noGran,"(50,55]","[0,0.729]",52.5,0.364704876434944,8,1.98947352569904,1.38166315535197,2.79473640788714,8
MMRd,Tcd4-CXCL13,"(50,55]","[0,0.729]",52.5,0.364704876434944,5,0.121065375302663,0.0956480153036824,0.162866449511401,8
MMRd,Tcd8-HOBIT,"(50,55]","[0,0.729]",52.5,0.364704876434944,4,0.246979734432012,0.151841624562487,0.418813435469987,8
MMRd,CD8-all,"(50,55]","[0,0.729]",52.5,0.364704876434944,8,0.462407952194294,0.252226689661746,0.693967937121827,8
MMRd,Myeloid-ISG,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,6,0.306543519098309,0.165634441087613,0.394393993479608,8
MMRd,Myeloid-noDC-noGran,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,8,0.67583035395668,0.503498982674641,1.45532629205774,8
MMRd,Myeloid-ISG,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,8,0.27337984704146,0.219393861471878,0.454020200867382,8
MMRd,Myeloid-noDC-noGran,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,8,1.2329734367738,0.880689981903896,1.47642606446285,8
MMRd,Tcd8-CXCL13-comb,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,5,0.478927203065134,0.445103857566766,0.481927710843373,8
MMRd,CD8-all,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,8,0.475156917731915,0.127324341514517,0.683596454784656,8
MMRd,Tcd8-CXCL13-LAG3,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,6,0.154319145719447,0.122245780811917,0.188412312248784,8
MMRd,Myeloid-ISG,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,8,0.475172029012461,0.310638418774683,0.643143665368206,8
MMRd,Myeloid-noDC-noGran,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,8,1.61331300813008,1.20669776776659,2.26759511466479,8
MMRd,Tcd4-Treg-comb,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,5,0.212014134275618,0.208681135225376,0.223797090637822,8
MMRd,Tcd8-CXCL13-LAG3,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,5,0.13550135501355,0.111898545318911,0.212014134275618,8
MMRd,CD8-all,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,8,0.510507718058397,0.391683604336043,0.696118656976128,8
MMRd,Tcd8-GZMK,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,4,0.0979400296135491,0.0623284123454805,0.127781849604807,8
MMRd,Tcd8-HOBIT,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,4,0.218808079319464,0.132928186543969,0.329159769261368,8
MMRd,Tplzf-gdlike-comb,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,4,0.376863143631436,0.343889120756817,0.463400987982278,8
MMRd,Myeloid-ISG,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,5,0.93071354705274,0.5,1.85185185185185,8
MMRd,Myeloid-noDC-noGran,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,6,2.1494829369183,1.22602974828375,6.30529702401471,8
MMRd,Tcd4-CXCL13,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,4,0.194726903135272,0.102559462254395,0.381941606734227,8
MMRd,Tcd4-Treg-comb,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,4,0.189224973318598,0.153718535469108,0.210922495937362,8
MMRd,Tcd8-CXCL13-comb,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,5,0.62047569803516,0.3,0.892857142857143,8
MMRd,CD8-all,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,6,0.684524802348467,0.504539750498265,1.31733571495722,8
MMRd,Tcd8-CXCL13-LAG3,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,4,0.137518665149002,0.102559462254395,0.184522106897679,8
MMRd,CD8-all,"(55,60]","(4.38,5.11]",57.5,4.74116339365427,4,1.08839770387471,0.905410520107463,1.5829337401918,8
MMRd,Myeloid-mregDC,"(55,60]","[0,0.729]",57.5,0.364704876434944,5,0.0620347394540943,0.0206483584555028,0.0827814569536424,8
MMRd,Myeloid-ISG,"(55,60]","[0,0.729]",57.5,0.364704876434944,7,0.33112582781457,0.265379784431355,0.394893376238379,8
MMRd,Myeloid-noDC-noGran,"(55,60]","[0,0.729]",57.5,0.364704876434944,8,1.52342947998682,0.585264084712813,2.60611106995262,8
MMRd,Tcd8-CXCL13-LAG3,"(55,60]","[0,0.729]",57.5,0.364704876434944,4,0.0668789440501599,0.0516881442044464,0.132408713685927,8
MMRd,CD8-all,"(55,60]","[0,0.729]",57.5,0.364704876434944,6,0.296232892872014,0.129178165749127,0.577327965665435,8
MMRd,Tcd8-HOBIT,"(55,60]","[0,0.729]",57.5,0.364704876434944,5,0.0720980533525595,0.0717231486462256,0.0827814569536424,8
MMRd,Myeloid-mregDC,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,5,0.125470514429109,0.099601593625498,0.130208333333333,8
MMRd,Myeloid-noDC-noGran,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,8,1.09272875816993,0.694737063879993,1.46103165756047,8
MMRd,Tcd8-CXCL13-LAG3,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,5,0.163398692810458,0.099601593625498,0.286532951289398,8
MMRd,CD8-all,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,7,0.298804780876494,0.268736990073808,0.6186338976663,8
MMRd,Myeloid-ISG,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,6,0.614979562843198,0.319943659854859,0.690852447710437,8
MMRd,Myeloid-noDC-noGran,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,8,1.6293873537691,1.21520301932673,2.47338472834068,8
MMRd,Tcd4-CXCL13,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,5,0.327600327600328,0.29600394671929,0.346020761245675,8
MMRd,Tcd8-CXCL13-LAG3,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,4,0.183456183456183,0.103242588689061,0.25769662333539,8
MMRd,CD8-all,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,6,0.715772590772591,0.433126682045367,0.887284557733497,8
MMRd,Myeloid-ISG,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,6,0.646226039926827,0.375597732645605,1.12381668583562,8
MMRd,Myeloid-noDC-noGran,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,7,2.65151515151515,1.09183908527392,3.95398608881755,8
MMRd,Tcd4-CXCL13,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,4,0.238622176824424,0.185161666268229,0.296231546231546,8
MMRd,CD8-all,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,4,0.545011283043198,0.277424994023428,1.04895104895105,8
MMRd,Tplzf-gdlike-comb,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,4,0.119311088412212,0.10089200334688,0.71969696969697,8
MMRd,Tcd4-CXCL13,"(60,65]","(4.38,5.11]",62.5,4.74116339365427,4,0.618961352657005,0.258389500664515,2.0066889632107,8
MMRd,Myeloid-mregDC,"(60,65]","[0,0.729]",62.5,0.364704876434944,4,0.069409166596111,0.042003173350275,0.230602993885726,8
MMRd,Myeloid-ISG,"(60,65]","[0,0.729]",62.5,0.364704876434944,6,0.335642787298647,0.323634830276197,0.452870213503263,8
MMRd,Myeloid-noDC-noGran,"(60,65]","[0,0.729]",62.5,0.364704876434944,8,1.90461480488296,0.93358575889172,2.31632588265177,8
MMRd,Myeloid-ISG,"(65,70]","(2.19,2.92]",67.5,2.55293413504461,7,0.403768506056528,0.16957280861964,0.718135169283928,8
MMRd,Myeloid-noDC-noGran,"(65,70]","(2.19,2.92]",67.5,2.55293413504461,8,1.37044064937803,1.13292566466845,1.76798700011477,8
MMRd,Myeloid-ISG,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,5,0.471976401179941,0.377002827521206,0.528169014084507,8
MMRd,Myeloid-noDC-noGran,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,7,1.93661971830986,0.909850025629578,3.32325343531818,8
MMRd,Tcd4-CXCL13,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,5,0.126528890763391,0.117994100294985,0.176056338028169,8
MMRd,Tcd8-CXCL13-comb,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,4,0.382546013544393,0.311209860482404,0.457351552498292,8
MMRd,CD8-all,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,4,0.647565333000956,0.490377467443682,0.859911243155683,8
MMRd,Myeloid-ISG,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,4,1.18495594503684,0.755627677202307,1.699281527699,8
MMRd,Myeloid-noDC-noGran,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,7,2.26130653266332,1.08785097436361,3.11131957473421,8
MMRd,Tcd4-CXCL13,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,4,0.37815339322877,0.226874186458812,0.514289233801429,8
MMRd,Tcd8-CXCL13-comb,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,4,0.386757636420585,0.260899995625629,0.692540987767118,8
MMRd,CD8-all,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,4,0.846202557502962,0.744268011473351,1.2908608700066,8
MMRd,Tplzf-gdlike-comb,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,5,0.677506775067751,0.230591852421214,1.01010101010101,8
MMRd,CD8-all,"(65,70]","(4.38,5.11]",67.5,4.74116339365427,4,0.97434446330881,0.798305637015315,1.26117179741807,8
MMRd,Myeloid-ISG,"(65,70]","[0,0.729]",67.5,0.364704876434944,7,0.394736842105263,0.179381267092069,0.733644859813084,8
MMRd,Myeloid-noDC-noGran,"(65,70]","[0,0.729]",67.5,0.364704876434944,8,1.60207073483599,1.21889243391067,1.78289473684211,8
MMRd,Myeloid-mregDC,"(70,75]","(1.46,2.19]",72.5,1.82352438217472,4,0.120524972343823,0.0998108715150516,0.308734939759036,8
MMRd,Myeloid-noDC-noGran,"(70,75]","(1.46,2.19]",72.5,1.82352438217472,8,0.952141900937082,0.684731934731935,1.54612966291652,8
MMRd,Myeloid-noDC-noGran,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,8,1.40861971072518,0.733414254199562,1.98324751441521,8
MMRd,Tcd4-CXCL13,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,5,0.189513581806696,0.174520069808028,0.298507462686567,8
MMRd,Myeloid-noDC-noGran,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,5,1.93850267379679,1.59404888416578,3.2967032967033,8
MMRd,Tcd8-CXCL13-comb,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,4,0.346670806019574,0.288710507228042,0.414588715976687,8
MMRd,CD8-all,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,5,0.935828877005348,0.637619553666312,1.0989010989011,8
MMRd,Myeloid-ISG,"(70,75]","(3.65,4.38]",72.5,4.01175364078438,4,0.535619508885603,0.343480243972264,0.750619270759376,8
MMRd,Myeloid-noDC-noGran,"(70,75]","(3.65,4.38]",72.5,4.01175364078438,4,1.31795372759228,0.756469292393092,1.96431107114119,8
MMRd,CD8-all,"(70,75]","(3.65,4.38]",72.5,4.01175364078438,5,1.0507880910683,1.0194624652456,1.83246073298429,8
MMRd,Myeloid-noDC-noGran,"(70,75]","(4.38,5.11]",72.5,4.74116339365427,4,2.61616023981469,2.39745011086475,4.01804899011603,8
MMRd,CD8-all,"(70,75]","(4.38,5.11]",72.5,4.74116339365427,4,1.22959080830478,1.05429895081074,1.62419651056015,8
MMRd,Myeloid-noDC-noGran,"(70,75]","[0,0.729]",72.5,0.364704876434944,8,1.49880489958308,0.959175025639093,2.44038163364312,8
MMRd,Tcd4-CXCL13,"(70,75]","[0,0.729]",72.5,0.364704876434944,4,0.165754565143765,0.0630540875248468,0.29850072624919,8
MMRd,Myeloid-ISG,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,6,0.373686340734951,0.291240875912409,0.405093353602247,8
MMRd,Myeloid-noDC-noGran,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,8,1.46013765678382,1.18248175182482,1.76291453636186,8
MMRd,Myeloid-ISG,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,4,0.360435377386546,0.241941170060702,0.527834822667481,8
MMRd,Myeloid-noDC-noGran,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,8,1.63445791025221,1.1381074168798,2.35399321054006,8
MMRd,Tcd8-CXCL13-comb,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,4,0.590553366265194,0.412775828228157,0.724962764907495,8
MMRd,CD8-all,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,6,0.940347970173985,0.699312151981657,1.1891057138846,8
MMRd,Tcd8-CXCL13-LAG3,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,5,0.232558139534884,0.127877237851662,0.704225352112676,8
MMRd,Myeloid-ISG,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,4,1.04103343465046,0.562770562770563,2.0258358662614,8
MMRd,Myeloid-noDC-noGran,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,7,2.17391304347826,1.31251726996408,5.18543956043956,8
MMRd,Tcd8-CXCL13-comb,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,4,0.538127413127413,0.428841991341991,0.557381089295983,8
MMRd,CD8-all,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,4,0.758727088514323,0.746753246753247,0.975314219995071,8
MMRd,Myeloid-ISG,"(75,80]","(4.38,5.11]",77.5,4.74116339365427,4,1.59827534939043,0.49129638112689,2.64708488392699,8
MMRd,Myeloid-noDC-noGran,"(75,80]","(4.38,5.11]",77.5,4.74116339365427,4,2.44573297650907,2.10032065964269,2.98378522062733,8
MMRd,CD8-all,"(75,80]","(4.38,5.11]",77.5,4.74116339365427,4,0.619186212406552,0.558863948694457,1.82083997873472,8
MMRd,Myeloid-ISG,"(75,80]","[0,0.729]",77.5,0.364704876434944,8,0.376079780883489,0.18362711208126,0.667917485073241,8
MMRd,Myeloid-noDC-noGran,"(75,80]","[0,0.729]",77.5,0.364704876434944,8,1.68093631697225,1.12332922551901,2.19397429594775,8
MMRd,Tcd4-CXCL13,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,4,0.170444477762482,0.119283343178282,0.598170959313177,8
MMRd,Myeloid-noDC-noGran,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,8,0.707577204711875,0.45803682367559,1.21776848580972,8
MMRd,Tplzf-gdlike-comb,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,4,0.302318443256215,0.221512402840468,0.403535524680899,8
MMRd,Myeloid-ISG,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,4,0.615209899749373,0.416968296013557,0.768113938053097,8
MMRd,Myeloid-noDC-noGran,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,8,0.839303272931591,0.721887657532457,1.67467948717949,8
MMRd,CD8-all,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,4,0.7326224328594,0.53659029089311,0.953227571115974,8
MMRd,Myeloid-noDC-noGran,"(80,85]","(3.65,4.38]",82.5,4.01175364078438,4,1.53723144630005,0.387459404498133,2.89396803574497,8
MMRd,Tplzf-gdlike-comb,"(80,85]","(3.65,4.38]",82.5,4.01175364078438,4,0.246615087040619,0.217713524660595,0.270794761283273,8
MMRd,Myeloid-ISG,"(80,85]","[0,0.729]",82.5,0.364704876434944,7,0.290697674418605,0.153179164448327,1.29137546705471,8
MMRd,Myeloid-noDC-noGran,"(80,85]","[0,0.729]",82.5,0.364704876434944,8,1.96234897129151,1.28889772432528,2.88160972304195,8
MMRd,Myeloid-ISG,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,5,0.294985250737463,0.223713646532438,0.540540540540541,8
MMRd,Myeloid-noDC-noGran,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,8,0.697136802562189,0.491573610734505,1.34213072132535,8
MMRd,CD8-all,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,6,0.651949659583248,0.428103885135135,0.77808801680414,8
MMRd,Myeloid-ISG,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,5,0.925925925925926,0.589970501474926,0.970873786407767,8
MMRd,Myeloid-noDC-noGran,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,6,1.06889770454006,0.933908045977011,1.75602421177642,8
MMRd,CD8-all,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,4,0.580393058269165,0.269131658359611,0.91040716040716,8
