MMRstatus,population,xbin,ybin,x_mid,y_mid,n_pat,n_pat_arm,passes
MMRd,Tcd8-GZMK,"(-65,-60]","(5.11,5.84]",-62.5,5.47057314652416,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-65,-60]","(5.11,5.84]",-62.5,5.47057314652416,1,8,FALSE
MMRd,Tcd4-CXCL13,"(-80,-75]","(3.65,4.38]",-77.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-HOBIT,"(-80,-75]","(5.11,5.84]",-77.5,5.47057314652416,1,8,FALSE
MMRd,CD8-all,"(-80,-75]","(5.11,5.84]",-77.5,5.47057314652416,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-85,-80]","(3.65,4.38]",-82.5,4.01175364078438,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-85,-80]","(4.38,5.11]",-82.5,4.74116339365427,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-95,-90]","(3.65,4.38]",-92.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-HOBIT,"(0,5]","(5.84,6.56]",2.5,6.19998289939405,1,8,FALSE
MMRd,CD8-all,"(0,5]","(5.84,6.56]",2.5,6.19998289939405,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(10,15]","(5.11,5.84]",12.5,5.47057314652416,1,8,FALSE
MMRd,Tcd8-GZMK,"(10,15]","(5.84,6.56]",12.5,6.19998289939405,1,8,FALSE
MMRd,CD8-all,"(10,15]","(5.84,6.56]",12.5,6.19998289939405,1,8,FALSE
MMRd,Tcd8-HOBIT,"(15,20]","(5.11,5.84]",17.5,5.47057314652416,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(15,20]","(5.11,5.84]",17.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-GZMK,"(20,25]","(2.92,3.65]",22.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-HOBIT,"(25,30]","(4.38,5.11]",27.5,4.74116339365427,3,8,FALSE
MMRd,Tplzf-gdlike-comb,"(25,30]","(4.38,5.11]",27.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(30,35]","(3.65,4.38]",32.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-GZMK,"(30,35]","(3.65,4.38]",32.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-HOBIT,"(30,35]","(3.65,4.38]",32.5,4.01175364078438,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(30,35]","(5.11,5.84]",32.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-HOBIT,"(30,35]","(5.11,5.84]",32.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-GZMK,"(35,40]","(2.92,3.65]",37.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-GZMK,"(35,40]","(3.65,4.38]",37.5,4.01175364078438,3,8,FALSE
MMRd,Tcd4-CXCL13,"(35,40]","[0,0.729]",37.5,0.364704876434944,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-HOBIT,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(40,45]","(4.38,5.11]",42.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(40,45]","(4.38,5.11]",42.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-HOBIT,"(40,45]","(4.38,5.11]",42.5,4.74116339365427,3,8,FALSE
MMRd,Tplzf-gdlike-comb,"(40,45]","(5.11,5.84]",42.5,5.47057314652416,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(45,50]","(0.729,1.46]",47.5,1.09411462930483,1,8,FALSE
MMRd,Myeloid-mregDC,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-HOBIT,"(45,50]","(3.65,4.38]",47.5,4.01175364078438,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(45,50]","(4.38,5.11]",47.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(45,50]","(4.38,5.11]",47.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-HOBIT,"(45,50]","(5.11,5.84]",47.5,5.47057314652416,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,1,8,FALSE
MMRd,Tcd8-GZMK,"(5,10]","(5.84,6.56]",7.5,6.19998289939405,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(5,10]","(5.84,6.56]",7.5,6.19998289939405,1,8,FALSE
MMRd,Myeloid-mregDC,"(50,55]","(1.46,2.19]",52.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-GZMK,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,3,8,FALSE
MMRd,Tcd4-CXCL13,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,2,8,FALSE
MMRd,Tcd4-CXCL13,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-GZMK,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,2,8,FALSE
MMRd,Tcd4-CXCL13,"(50,55]","(4.38,5.11]",52.5,4.74116339365427,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(50,55]","(4.38,5.11]",52.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-GZMK,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-GZMK,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,3,8,FALSE
MMRd,Myeloid-ISG,"(55,60]","(5.11,5.84]",57.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-GZMK,"(55,60]","[0,0.729]",57.5,0.364704876434944,2,8,FALSE
MMRd,Tcd4-CXCL13,"(60,65]","(1.46,2.19]",62.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-GZMK,"(60,65]","(1.46,2.19]",62.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,3,8,FALSE
MMRd,Tcd8-HOBIT,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(60,65]","(3.65,4.38]",62.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(60,65]","(4.38,5.11]",62.5,4.74116339365427,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(60,65]","(4.38,5.11]",62.5,4.74116339365427,1,8,FALSE
MMRd,Tcd8-GZMK,"(65,70]","(1.46,2.19]",67.5,1.82352438217472,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-HOBIT,"(65,70]","(2.92,3.65]",67.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,1,8,FALSE
MMRd,Tcd8-HOBIT,"(65,70]","(3.65,4.38]",67.5,4.01175364078438,3,8,FALSE
MMRd,Tcd8-HOBIT,"(65,70]","(4.38,5.11]",67.5,4.74116339365427,2,8,FALSE
MMRd,Myeloid-ISG,"(65,70]","(5.11,5.84]",67.5,5.47057314652416,1,8,FALSE
MMRd,Tcd8-HOBIT,"(70,75]","(0.729,1.46]",72.5,1.09411462930483,2,8,FALSE
MMRd,Tcd8-GZMK,"(70,75]","(1.46,2.19]",72.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,3,8,FALSE
MMRd,CD8-all,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,3,8,FALSE
MMRd,Tcd8-GZMK,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-HOBIT,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,2,8,FALSE
MMRd,Tcd4-CXCL13,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-HOBIT,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,3,8,FALSE
MMRd,Tplzf-gdlike-comb,"(70,75]","(2.92,3.65]",72.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(70,75]","(4.38,5.11]",72.5,4.74116339365427,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(70,75]","(5.11,5.84]",72.5,5.47057314652416,1,8,FALSE
MMRd,Tcd8-GZMK,"(75,80]","(1.46,2.19]",77.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,3,8,FALSE
MMRd,Tcd8-GZMK,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-HOBIT,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-GZMK,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-HOBIT,"(75,80]","(2.92,3.65]",77.5,3.2823438879145,2,8,FALSE
MMRd,Tcd4-CXCL13,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-GZMK,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(75,80]","[0,0.729]",77.5,0.364704876434944,2,8,FALSE
MMRd,Tcd8-GZMK,"(75,80]","[0,0.729]",77.5,0.364704876434944,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-HOBIT,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-GZMK,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,2,8,FALSE
MMRd,Myeloid-mregDC,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-HOBIT,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,3,8,FALSE
MMRd,Tplzf-gdlike-comb,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,3,8,FALSE
MMRd,Tcd4-CXCL13,"(80,85]","(3.65,4.38]",82.5,4.01175364078438,3,8,FALSE
MMRd,Tcd4-CXCL13,"(80,85]","(4.38,5.11]",82.5,4.74116339365427,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(80,85]","(4.38,5.11]",82.5,4.74116339365427,3,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(80,85]","[0,0.729]",82.5,0.364704876434944,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-HOBIT,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,2,8,FALSE
MMRd,Tcd4-CXCL13,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-HOBIT,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,3,8,FALSE
MMRd,Tplzf-gdlike-comb,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-HOBIT,"(85,90]","(3.65,4.38]",87.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(85,90]","(4.38,5.11]",87.5,4.74116339365427,2,8,FALSE
MMRd,Myeloid-noDC-noGran,"(85,90]","(5.11,5.84]",87.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-GZMK,"(85,90]","[0,0.729]",87.5,0.364704876434944,1,8,FALSE
MMRd,Tcd4-CXCL13,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,2,8,FALSE
MMRd,Tcd4-CXCL13,"(90,95]","(2.19,2.92]",92.5,2.55293413504461,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(90,95]","(2.19,2.92]",92.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(90,95]","(2.19,2.92]",92.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","(2.19,2.92]",92.5,2.55293413504461,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(90,95]","(2.92,3.65]",92.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(90,95]","(2.92,3.65]",92.5,3.2823438879145,3,8,FALSE
MMRd,Tcd8-GZMK,"(90,95]","(2.92,3.65]",92.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","(2.92,3.65]",92.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(90,95]","(3.65,4.38]",92.5,4.01175364078438,1,8,FALSE
MMRd,Myeloid-mregDC,"(90,95]","(4.38,5.11]",92.5,4.74116339365427,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(90,95]","(4.38,5.11]",92.5,4.74116339365427,1,8,FALSE
MMRd,CD8-all,"(90,95]","(4.38,5.11]",92.5,4.74116339365427,2,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","(4.38,5.11]",92.5,4.74116339365427,1,8,FALSE
MMRd,Tcd4-CXCL13,"(90,95]","[0,0.729]",92.5,0.364704876434944,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(90,95]","[0,0.729]",92.5,0.364704876434944,2,8,FALSE
MMRd,Tcd8-GZMK,"(90,95]","[0,0.729]",92.5,0.364704876434944,1,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","[0,0.729]",92.5,0.364704876434944,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,3,8,FALSE
MMRd,Tcd8-GZMK,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-HOBIT,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,2,8,FALSE
MMRd,Tcd4-CXCL13,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-GZMK,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,3,8,FALSE
MMRd,Tcd4-Treg-comb,"(95,100]","(3.65,4.38]",97.5,4.01175364078438,2,8,FALSE
MMRd,Myeloid-noDC-noGran,"(95,100]","(5.11,5.84]",97.5,5.47057314652416,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(95,100]","(5.11,5.84]",97.5,5.47057314652416,1,8,FALSE
MMRd,CD8-all,"(95,100]","(5.11,5.84]",97.5,5.47057314652416,2,8,FALSE
MMRd,Tcd8-HOBIT,"(95,100]","[0,0.729]",97.5,0.364704876434944,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-20,-15]","(0.729,1.46]",-17.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(-45,-40]","(1.46,2.19]",-42.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-HOBIT,"(-50,-45]","(1.46,2.19]",-47.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-55,-50]","(2.92,3.65]",-52.5,3.2823438879145,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-60,-55]","(2.19,2.92]",-57.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-65,-60]","(2.92,3.65]",-62.5,3.2823438879145,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-75,-70]","(1.46,2.19]",-72.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(-80,-75]","(1.46,2.19]",-77.5,1.82352438217472,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-80,-75]","(2.92,3.65]",-77.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-80,-75]","[0,0.729]",-77.5,0.364704876434944,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-85,-80]","[0,0.729]",-82.5,0.364704876434944,1,8,FALSE
MMRd,Tcd8-GZMK,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(35,40]","(0.729,1.46]",37.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-GZMK,"(45,50]","(0.729,1.46]",47.5,1.09411462930483,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-HOBIT,"(55,60]","(3.65,4.38]",57.5,4.01175364078438,2,8,FALSE
MMRd,Tcd4-CXCL13,"(60,65]","(0.729,1.46]",62.5,1.09411462930483,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(65,70]","(0.729,1.46]",67.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-GZMK,"(65,70]","(0.729,1.46]",67.5,1.09411462930483,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(65,70]","(0.729,1.46]",67.5,1.09411462930483,1,8,FALSE
MMRd,Myeloid-mregDC,"(65,70]","(1.46,2.19]",67.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-GZMK,"(70,75]","(0.729,1.46]",72.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-GZMK,"(70,75]","(4.38,5.11]",72.5,4.74116339365427,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(75,80]","(0.729,1.46]",77.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(75,80]","(0.729,1.46]",77.5,1.09411462930483,1,8,FALSE
MMRd,Myeloid-mregDC,"(75,80]","(1.46,2.19]",77.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(75,80]","(2.19,2.92]",77.5,2.55293413504461,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-HOBIT,"(75,80]","(3.65,4.38]",77.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(75,80]","(4.38,5.11]",77.5,4.74116339365427,1,8,FALSE
MMRd,Tcd8-HOBIT,"(75,80]","[0,0.729]",77.5,0.364704876434944,1,8,FALSE
MMRd,Myeloid-mregDC,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-GZMK,"(80,85]","(1.46,2.19]",82.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(80,85]","(2.19,2.92]",82.5,2.55293413504461,1,8,FALSE
MMRd,Tcd4-CXCL13,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-GZMK,"(80,85]","(2.92,3.65]",82.5,3.2823438879145,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(80,85]","(3.65,4.38]",82.5,4.01175364078438,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(80,85]","(3.65,4.38]",82.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(85,90]","(0.729,1.46]",87.5,1.09411462930483,1,8,FALSE
MMRd,Tcd4-CXCL13,"(85,90]","(1.46,2.19]",87.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(85,90]","(1.46,2.19]",87.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(85,90]","(2.19,2.92]",87.5,2.55293413504461,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-GZMK,"(85,90]","(2.92,3.65]",87.5,3.2823438879145,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(85,90]","(3.65,4.38]",87.5,4.01175364078438,1,8,FALSE
MMRd,Tcd4-CXCL13,"(85,90]","(4.38,5.11]",87.5,4.74116339365427,2,8,FALSE
MMRd,Tcd4-Treg-comb,"(85,90]","(4.38,5.11]",87.5,4.74116339365427,1,8,FALSE
MMRd,Tcd4-CXCL13,"(90,95]","(0.729,1.46]",92.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(90,95]","(0.729,1.46]",92.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(90,95]","(0.729,1.46]",92.5,1.09411462930483,1,8,FALSE
MMRd,Myeloid-mregDC,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(90,95]","(1.46,2.19]",92.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-GZMK,"(90,95]","(2.19,2.92]",92.5,2.55293413504461,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(90,95]","(3.65,4.38]",92.5,4.01175364078438,1,8,FALSE
MMRd,Tcd8-HOBIT,"(90,95]","(3.65,4.38]",92.5,4.01175364078438,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(90,95]","(3.65,4.38]",92.5,4.01175364078438,2,8,FALSE
MMRd,Myeloid-mregDC,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-HOBIT,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(95,100]","(1.46,2.19]",97.5,1.82352438217472,1,8,FALSE
MMRd,Tcd4-CXCL13,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,1,8,FALSE
MMRd,Tcd4-Treg-comb,"(95,100]","(2.19,2.92]",97.5,2.55293413504461,1,8,FALSE
MMRd,Myeloid-mregDC,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-HOBIT,"(95,100]","(2.92,3.65]",97.5,3.2823438879145,2,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(95,100]","(3.65,4.38]",97.5,4.01175364078438,2,8,FALSE
MMRd,Tcd8-GZMK,"(95,100]","(3.65,4.38]",97.5,4.01175364078438,1,8,FALSE
MMRd,Tcd8-HOBIT,"(95,100]","(3.65,4.38]",97.5,4.01175364078438,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(95,100]","(3.65,4.38]",97.5,4.01175364078438,2,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-25,-20]","(0.729,1.46]",-22.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-30,-25]","(0.729,1.46]",-27.5,1.09411462930483,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-35,-30]","(0.729,1.46]",-32.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-35,-30]","(4.38,5.11]",-32.5,4.74116339365427,1,8,FALSE
MMRd,Tcd8-GZMK,"(-45,-40]","(0.729,1.46]",-42.5,1.09411462930483,1,8,FALSE
MMRd,Tcd4-CXCL13,"(-50,-45]","(0.729,1.46]",-47.5,1.09411462930483,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-50,-45]","(1.46,2.19]",-47.5,1.82352438217472,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-50,-45]","(2.19,2.92]",-47.5,2.55293413504461,1,8,FALSE
MMRd,Tcd8-HOBIT,"(-50,-45]","(2.92,3.65]",-47.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-55,-50]","(2.19,2.92]",-52.5,2.55293413504461,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-60,-55]","(2.92,3.65]",-57.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-CXCL13-comb,"(-65,-60]","(0.729,1.46]",-62.5,1.09411462930483,1,8,FALSE
MMRd,Tplzf-gdlike-comb,"(-65,-60]","(1.46,2.19]",-62.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-65,-60]","(2.19,2.92]",-62.5,2.55293413504461,1,8,FALSE
MMRd,Myeloid-mregDC,"(-70,-65]","(1.46,2.19]",-67.5,1.82352438217472,1,8,FALSE
MMRd,Tcd8-CXCL13-LAG3,"(-70,-65]","(2.92,3.65]",-67.5,3.2823438879145,1,8,FALSE
MMRd,Tcd8-HOBIT,"(-75,-70]","(1.46,2.19]",-72.5,1.82352438217472,1,8,FALSE
